Source,source_slug,Opération,Méthode,Endpoint,Paramètre,Emplacement,Type,Obligatoire,Contrôle recommandé,Classe d’accès,Description officielle / synthèse,readonly,supported,sensitive,origin,documentation_url,default,enum,minimum,maximum,pattern
GDACS,gdacs,Get Volcano position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoinfo,fromDate,query,string,False,information en lecture seule,information,the search start date to apply at the filter,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcano position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoinfo,radiusKm,query,number,False,information en lecture seule,information,the radius in km to apply at the buffers around the volcano position,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcano position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoinfo,toDate,query,string,False,information en lecture seule,information,the search to date to apply at the filter,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcano position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoinfo,volcanoid,query,integer,False,information en lecture seule,information,the volcano id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcanoes position and basic info in a specified radius,GET,/api/Volcano/getvolcanoesinfoinperiod,active,query,boolean,False,information en lecture seule,information,"Set true obtain volcanos having vaa info from date specified, false to obtain inactive",True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcanoes position and basic info in a specified radius,GET,/api/Volcano/getvolcanoesinfoinperiod,fromDate,query,string,False,information en lecture seule,information,the search start date to apply at the filter,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcanoes position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoesinfo,fromDate,query,string,False,information en lecture seule,information,the search start date to apply at the filter,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcanoes position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoesinfo,radiusKm,query,number,False,information en lecture seule,information,the radius in km to apply at the buffers around the volcano position,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get Volcanoes position and related seismic activities in a specified radius in the period indicated,GET,/api/Volcano/getvolcanoesinfo,toDate,query,string,False,information en lecture seule,information,the search to date to apply at the filter,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,"Get a list of alertlevels calculated for episode specified by keywords eventtype,eventid,episodeid and source",GET,/api/Events/getepisodealertlevel,episodeid,query,integer,False,information en lecture seule,information,the episodeid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,"Get a list of alertlevels calculated for episode specified by keywords eventtype,eventid,episodeid and source",GET,/api/Events/getepisodealertlevel,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,"Get a list of alertlevels calculated for episode specified by keywords eventtype,eventid,episodeid and source",GET,/api/Events/getepisodealertlevel,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,"Get a list of alertlevels calculated for episode specified by keywords eventtype,eventid,episodeid and source",GET,/api/Events/getepisodealertlevel,source,query,string,False,information en lecture seule,information,[optional] the Source for those evenat can have multiple episodeid source for same episodeid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a list of alertlevels calculated for episodes specified by keywords eventtype and eventid.,GET,/api/Events/geteventalertlevel,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a list of alertlevels calculated for episodes specified by keywords eventtype and eventid.,GET,/api/Events/geteventalertlevel,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a list of last 6 month events ordered by date descending and specifying the paging and the query filter based on eventid or alertlevel or eventtype,GET,/api/Events/geteventlist/allpaging,PageNumber,query,integer,False,information en lecture seule,information,The number of page to show,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a list of last 6 month events ordered by date descending and specifying the paging and the query filter based on eventid or alertlevel or eventtype,GET,/api/Events/geteventlist/allpaging,PageSize,query,integer,False,information en lecture seule,information,The max element in page (the limit is 100),True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a list of last 6 month events ordered by date descending and specifying the paging and the query filter based on eventid or alertlevel or eventtype,GET,/api/Events/geteventlist/allpaging,Query,query,string,False,information en lecture seule,information,"The query to macth with starts of eventid,alertlevel or eventtype",True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a tag Html events to show in Gdacs_App,GET,/api/Events/geteventdataapp,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a tag Html events to show in Gdacs_App,GET,/api/Events/geteventdataapp,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get a tag Html events to show in Gdacs_App,GET,/api/Events/geteventdataapp,source,query,string,False,information en lecture seule,information,the the source to filter episode (cyclone),True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,"Get affected locations by internal id related to Events that need impact analysis (Earthquake, Tropical Cyclones, Volcanoes, ForestFire)",GET,/api/Export/getaffectedlocations,id,query,integer,False,information en lecture seule,information,the internal id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get events' list to show in the homepage's map by the eventtype specified in the parameter,GET,/api/Events/geteventlist/map,eventtype,query,string,False,information en lecture seule,information,The eventtype code,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the  AdaptiveCard  by parameters,GET,/api/AdaptiveCard/getevent/card,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the  AdaptiveCard  by parameters,GET,/api/AdaptiveCard/getevent/card,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the AOI information related to Eartquakes and Tropical Cyclones by internal id,GET,/api/Export/getaoi,id,query,integer,False,information en lecture seule,information,internal id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Copernicus AOIs by key,GET,/api/CopernicusActivation/getcopernicusaoi,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Copernicus AOIs by key,GET,/api/CopernicusActivation/getcopernicusaoi,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Copernicus Observed by key,GET,/api/CopernicusActivation/getcopernicusobserved,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Copernicus Observed by key,GET,/api/CopernicusActivation/getcopernicusobserved,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Earthquake Shakemap details by internal id,GET,/api/Shakemap/getdetails,id,query,integer,False,information en lecture seule,information,the internal id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Earthquake Shakemap geomtery by keys eventid and shakeid,GET,/api/Shakemap/getgeometry,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Earthquake Shakemap geomtery by keys eventid and shakeid,GET,/api/Shakemap/getgeometry,shakeid,query,integer,False,information en lecture seule,information,the shakeid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Event data in a format adapted to social environment,GET,/api/Events/getstructure/forsocial,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Event data in a format adapted to social environment,GET,/api/Events/getstructure/forsocial,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Flood GFM Observed by key,GET,/api/FloodGfm/getfloodgfmwmsbykeys/bydate,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Flood GFM Observed by key,GET,/api/FloodGfm/getfloodgfmwmsbykeys/bydate,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Flood GFM Observed by key,GET,/api/FloodGfm/getfloodgfmwmsbykeys/bydate,referencedate,query,string,False,information en lecture seule,information,the date of flood observation,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Locations data Related to Earthquake with Tsunami or Tropical Cyclones with stormsurge (tsunami/stormsurge affected) by internal id,GET,/api/Export/getlocations,id,query,integer,False,information en lecture seule,information,the internal id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Overall Flood GFM Observed by key,GET,/api/FloodGfm/getfloodgfmwmsbykeys/overall,eventid,query,integer,False,information en lecture seule,information,the eventid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Overall Flood GFM Observed by key,GET,/api/FloodGfm/getfloodgfmwmsbykeys/overall,eventtype,query,string,False,information en lecture seule,information,the eventtype,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Shakemap geomtry by key,GET,/api/Vaac/getgeometry,volcanoid,query,string,False,information en lecture seule,information,the shakeid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Shakemap geomtry by key,GET,/api/Vaac/getgeometrypop,volcanoid,query,integer,False,information en lecture seule,information,the shakeid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Smithsonian Volcano news by volcanoid,GET,/api/VolcanoSmithNews/getsmithsonianbyvolcanoid,volcanoid,query,integer,False,information en lecture seule,information,the volcanoid,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
GDACS,gdacs,Get the Tropical Cyclone MODELS detail by internal id,GET,/api/Cyclonesurge/getdetails,id,query,integer,False,information en lecture seule,information,the internal id,True,False,False,provider OpenAPI/Swagger,https://www.gdacs.org/gdacsapi/swagger/v1/swagger.json,,,,,
